window_id,data_criacao,tipo,orgao,assunto,subdivisao,situacao,logradouro,bairro,regional,origem,bairro_esperado,source_file
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,RUA CHICHORRO JÚNIOR,CABRAL,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Alfredo Barcik,CAJURU,Unidade Regional Cajuru,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Em avaliação,RUA DESEMBARGADOR WESTPHALEN,REBOUCAS,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,RUA SINKE FERREIRA,JARDIM DAS AMERICAS,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Vereador Elias Karam,FAZENDINHA,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,Rua Thales Saldanha,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Waldemar Cavanha,CAMPO COMPRIDO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA JOSÉ SILVA DE LIMA,CAPAO RASO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,RUA DA TRINDADE,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Menino Jesus,XAXIM,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Izaac Ferreira da Cruz,SITIO CERCADO,Unidade Regional Bairro Novo,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Osmário de Lima,CAPAO DA IMBUIA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Reskala Snege,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,RUA PADRE ESTANISLAU CEBULA,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Laércio Nakashima,UBERABA,Unidade Regional Cajuru,Telefone,True,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,RUA LEÓPOLIS,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Zires Pereira Ribas,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Coronel Herculano de Araújo,NOVO MUNDO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,Rua Engenheiro Oswaldo Siqueira,TABOAO,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,RUA BOM JESUS DE IGUAPE,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,RUA ITAÚNA DO SUL,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Izaac Ferreira da Cruz,SITIO CERCADO,Unidade Regional Bairro Novo,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,ALAMEDA JÚLIA DA COSTA,SAO FRANCISCO,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Reclamação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Henry Ford,LINDOIA,Unidade Regional Pinheirinho,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA SANTA CATARINA,AGUA VERDE,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA SILVEIRA NETO,AGUA VERDE,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RODOVIA BR-476,XAXIM,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA MAJOR THEOLINDO FERREIRA RIBAS,HAUER,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA BRIGADEIRO FRANCO,PAROLIN,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Menino Jesus,XAXIM,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA ITAÚNA DO SUL,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Michajlo Pantschenko,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Madame Curie,PINHEIRINHO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA MARANHÃO,PORTAO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Reclamação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Ildefonso Stockler de França,NOVO MUNDO,Unidade Regional Pinheirinho,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Professor Ulisses Vieira,PORTAO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA RICHARD WAGNER,VISTA ALEGRE,Unidade Regional Santa Felicidade,Telefone,True,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Reclamação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Júlio Wischral,UBERABA,Unidade Regional Cajuru,Portal,True,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Dos Dominicanos,BOA VISTA,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA BOM JESUS DE IGUAPE,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,João Nogarolli,FANNY,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Coronel Herculano de Araújo,NOVO MUNDO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Miguel Rossetim,GANCHINHO,Unidade Regional Bairro Novo,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA ZIRES PEREIRA RIBAS,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Denúncia,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,AVENIDA REPÚBLICA ARGENTINA,NOVO MUNDO,Unidade Regional Pinheirinho,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Reskala Snege,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Atílio Brunetti,CAPAO RASO,Unidade Regional Pinheirinho,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Denúncia,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,Emiliano Perneta,CENTRO,Unidade Regional Matriz,Portal,True,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA JOÃO BATISTA ZAGONEL PASSOS,XAXIM,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA PADRE ESTANISLAU CEBULA,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Osmário de Lima,CAPAO DA IMBUIA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA GENERAL TEODORICO GUIMARÃES,FANNY,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA DOUTORA JURACY RIQUELME,CAPAO DA IMBUIA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA 25 DE AGOSTO,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Engenheiro Oswaldo Siqueira,TABOAO,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Assis Figueiredo,GUAIRA,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,RUA SAO LUIZ,CABRAL,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,AVENIDA BRASÍLIA,NOVO MUNDO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
CUR_2026_02_03,03/02/2026,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Zires Pereira Ribas,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2026-02-04.csv
