cluster_id,n_pixels,row_centroid,col_centroid,consensus_basis,index_votes_mean,b08_after_mean,b11_after_mean,b08_before_mean,b11_before_mean,adjudicated,easting,northing,lon,lat
S2WC_01624,6546,1523.11,120.12,NDWI_MNDWI_AWEI,2.924,0.0906,0.0481,0.3397,0.1595,false,-43.24,-22.45,-43.236946,-22.452361
S2WC_01237,3236,1202.83,203.3,NDWI_MNDWI_AWEI,2.982,0.098,0.0661,0.3012,0.206,false,-43.23,-22.42,-43.227943,-22.420333
S2WC_01890,3235,1532.41,538.41,NDWI_MNDWI_AWEI,2.879,0.1025,0.0701,0.3304,0.2111,false,-43.19,-22.45,-43.191677,-22.453291
S2WC_01451,2792,1359.6,97.06,NDWI_MNDWI_AWEI,2.955,0.0987,0.0549,0.3351,0.1945,false,-43.24,-22.44,-43.239442,-22.43601
S2WC_01446,2786,1343.2,291.48,NDWI_MNDWI_AWEI,2.975,0.0904,0.0511,0.3107,0.1691,false,-43.22,-22.43,-43.218401,-22.43437
S2WC_04061,2566,2388.29,1120.28,NDWI_MNDWI_AWEI,2.947,0.0858,0.0467,0.3645,0.1721,false,-43.13,-22.54,-43.128703,-22.538879
S2WC_01035,2306,1103.34,437.21,NDWI_MNDWI_AWEI,2.975,0.1071,0.0588,0.3557,0.1908,false,-43.2,-22.41,-43.202629,-22.410384
S2WC_02623,2288,1895.9,1384.76,NDWI_MNDWI_AWEI,2.938,0.1017,0.0544,0.3577,0.1594,false,-43.1,-22.49,-43.10008,-22.48964
S2WC_01918,2281,1544.12,287.38,NDWI_MNDWI_AWEI,2.931,0.0834,0.0435,0.3305,0.1696,false,-43.22,-22.45,-43.218845,-22.454462
S2WC_01425,2233,1354.35,846.43,NDWI_MNDWI_AWEI,2.959,0.1229,0.0794,0.332,0.2188,false,-43.16,-22.44,-43.158341,-22.435485
S2WC_04011,2171,2358.28,1232.67,NDWI_MNDWI_AWEI,2.96,0.0933,0.0525,0.3357,0.1647,false,-43.12,-22.54,-43.11654,-22.535878
S2WC_00266,2085,340.44,1493.65,NDWI_MNDWI_AWEI,2.981,0.1155,0.0659,0.3615,0.1897,false,-43.09,-22.33,-43.088296,-22.334094
S2WC_02010,2015,1567.04,934.83,NDWI_MNDWI_AWEI,2.818,0.1025,0.0722,0.3018,0.2278,false,-43.15,-22.46,-43.148774,-22.456754
S2WC_01249,1957,1200.36,620.71,NDWI_MNDWI_AWEI,2.988,0.1114,0.0603,0.34,0.1896,false,-43.18,-22.42,-43.18277,-22.420086
S2WC_01356,1902,1283.96,599.81,NDWI_MNDWI_AWEI,2.905,0.1025,0.0574,0.341,0.1974,false,-43.19,-22.43,-43.185031,-22.428446
S2WC_01098,1861,1138.32,505.28,NDWI_MNDWI_AWEI,2.982,0.1123,0.054,0.3672,0.1746,false,-43.2,-22.41,-43.195262,-22.413882
S2WC_01520,1750,1375.18,1408.35,NDWI_MNDWI_AWEI,2.957,0.1005,0.0521,0.3562,0.1999,false,-43.1,-22.44,-43.097527,-22.437568
S2WC_01188,1702,1186.16,1014.25,NDWI_MNDWI_AWEI,2.942,0.1157,0.081,0.3045,0.2019,false,-43.14,-22.42,-43.140178,-22.418666
S2WC_01083,1674,1118.64,324.96,NDWI_MNDWI_AWEI,2.992,0.1101,0.0611,0.3536,0.1588,false,-43.21,-22.41,-43.214778,-22.411914
S2WC_02710,1655,1910.35,1446.13,NDWI_MNDWI_AWEI,2.978,0.0924,0.0533,0.3621,0.1632,false,-43.09,-22.49,-43.093438,-22.491085
S2WC_03446,1474,2156.93,973.89,NDWI_MNDWI_AWEI,2.619,0.101,0.0662,0.3584,0.2145,false,-43.14,-22.52,-43.144547,-22.515743
S2WC_02484,1411,1817.52,1211.63,NDWI_MNDWI_AWEI,2.977,0.0903,0.0492,0.3423,0.1611,false,-43.12,-22.48,-43.118817,-22.481802
S2WC_02306,1389,1725.16,896.09,NDWI_MNDWI_AWEI,2.712,0.0764,0.0655,0.2783,0.2316,false,-43.15,-22.47,-43.152966,-22.472566
S2WC_02676,1375,1892.01,482.25,NDWI_MNDWI_AWEI,2.737,0.0611,0.0613,0.2709,0.2938,false,-43.2,-22.49,-43.197754,-22.489251
S2WC_03804,1264,2268.95,922.88,NDWI_MNDWI_AWEI,2.717,0.0831,0.0392,0.3725,0.1806,false,-43.15,-22.53,-43.150068,-22.526945
S2WC_02686,1246,1899.88,658.45,NDWI_MNDWI_AWEI,2.478,0.0802,0.0578,0.2816,0.2099,false,-43.18,-22.49,-43.178685,-22.490038
S2WC_00544,1193,663.08,1211.53,NDWI_MNDWI_AWEI,2.998,0.1252,0.0842,0.3286,0.2162,false,-43.12,-22.37,-43.118827,-22.366358
S2WC_00902,1191,1020.64,640.57,NDWI_MNDWI_AWEI,2.982,0.1259,0.0732,0.3451,0.1913,false,-43.18,-22.4,-43.18062,-22.402114
S2WC_02118,1138,1625.12,1019.36,NDWI_MNDWI_AWEI,2.86,0.1088,0.0886,0.2994,0.246,false,-43.14,-22.46,-43.139626,-22.462562
S2WC_00692,1136,865.28,1556.73,NDWI_MNDWI_AWEI,2.991,0.1245,0.0826,0.3096,0.2113,false,-43.08,-22.39,-43.081469,-22.386578
S2WC_00403,1121,485.95,1183.77,NDWI_MNDWI_AWEI,2.979,0.1114,0.0791,0.2989,0.2109,false,-43.12,-22.35,-43.121832,-22.348645
S2WC_00173,987,200.39,1136.21,NDWI_MNDWI_AWEI,3.0,0.1245,0.1157,0.2997,0.2891,false,-43.13,-22.32,-43.126979,-22.320089
S2WC_02257,946,1703.75,1002.03,NDWI_MNDWI_AWEI,2.618,0.0979,0.073,0.3346,0.2279,false,-43.14,-22.47,-43.141501,-22.470425
S2WC_01885,943,1502.17,640.25,NDWI_MNDWI_AWEI,2.892,0.1107,0.0821,0.2796,0.2009,false,-43.18,-22.45,-43.180655,-22.450267
S2WC_02170,932,1643.09,540.17,NDWI_MNDWI_AWEI,2.982,0.1133,0.0672,0.3342,0.1691,false,-43.19,-22.46,-43.191486,-22.464359
S2WC_01719,925,1453.87,292.37,NDWI_MNDWI_AWEI,2.971,0.1022,0.0684,0.2889,0.1489,false,-43.22,-22.45,-43.218305,-22.445437
S2WC_00875,917,979.52,1043.94,NDWI_MNDWI_AWEI,2.942,0.114,0.0909,0.2769,0.2108,false,-43.14,-22.4,-43.136965,-22.398002
S2WC_00125,835,163.64,101.43,NDWI_MNDWI_AWEI,2.501,0.1201,0.0843,0.2523,0.207,false,-43.24,-22.32,-43.238968,-22.316414
S2WC_02391,834,1748.63,419.54,NDWI_MNDWI_AWEI,2.951,0.1065,0.0572,0.3656,0.1588,false,-43.2,-22.47,-43.204541,-22.474913
S2WC_00285,828,322.81,1119.5,NDWI_MNDWI_AWEI,2.97,0.1205,0.1041,0.2983,0.2763,false,-43.13,-22.33,-43.128788,-22.332331
S2WC_02145,796,1630.93,722.9,NDWI_MNDWI_AWEI,2.976,0.1188,0.0654,0.3456,0.1858,false,-43.17,-22.46,-43.17171,-22.463143
S2WC_04024,778,2362.06,1322.12,NDWI_MNDWI_AWEI,2.905,0.0926,0.0527,0.3304,0.1567,false,-43.11,-22.54,-43.106859,-22.536256
S2WC_01353,771,1253.91,1461.02,NDWI_MNDWI_AWEI,3.0,0.1203,0.0615,0.3319,0.1778,false,-43.09,-22.43,-43.091827,-22.425441
S2WC_01000,752,1079.21,1074.73,NDWI_MNDWI_AWEI,2.961,0.1299,0.0799,0.3609,0.1868,false,-43.13,-22.41,-43.133634,-22.407971
S2WC_00462,749,546.06,1420.8,NDWI_MNDWI_AWEI,2.979,0.1268,0.0766,0.3526,0.23,false,-43.1,-22.35,-43.09618,-22.354656
S2WC_01256,723,1209.33,16.69,NDWI_MNDWI_AWEI,2.978,0.1238,0.082,0.3211,0.2024,false,-43.25,-22.42,-43.248139,-22.420983
S2WC_00171,714,188.64,1663.68,NDWI_MNDWI_AWEI,2.993,0.1212,0.0891,0.3494,0.2332,false,-43.07,-22.32,-43.069894,-22.318914
S2WC_00564,709,674.42,1004.04,NDWI_MNDWI_AWEI,3.0,0.1209,0.0835,0.3134,0.204,false,-43.14,-22.37,-43.141284,-22.367492
S2WC_03096,703,2044.16,994.74,NDWI_MNDWI_AWEI,2.568,0.081,0.0487,0.336,0.2209,false,-43.14,-22.5,-43.14229,-22.504466
S2WC_02694,701,1897.58,599.39,NDWI_MNDWI_AWEI,2.548,0.0756,0.0423,0.32,0.2023,false,-43.19,-22.49,-43.185077,-22.489808
S2WC_00069,698,90.14,1265.12,NDWI_MNDWI_AWEI,3.0,0.1252,0.0895,0.3057,0.2185,false,-43.11,-22.31,-43.113028,-22.309064
S2WC_01069,680,1108.44,1556.25,NDWI_MNDWI_AWEI,2.999,0.1282,0.1135,0.2934,0.2727,false,-43.08,-22.41,-43.081521,-22.410894
S2WC_00470,676,543.94,1184.61,NDWI_MNDWI_AWEI,2.981,0.1118,0.0792,0.2758,0.1868,false,-43.12,-22.35,-43.121742,-22.354444
S2WC_01390,666,1286.96,211.7,NDWI_MNDWI_AWEI,2.911,0.1115,0.0638,0.3295,0.1953,false,-43.23,-22.43,-43.227035,-22.428746
S2WC_02876,665,1961.37,1505.12,NDWI_MNDWI_AWEI,2.943,0.1013,0.072,0.2807,0.1706,false,-43.09,-22.5,-43.087055,-22.496187
S2WC_02282,655,1692.62,113.24,NDWI_MNDWI_AWEI,2.715,0.0705,0.0369,0.3307,0.1752,false,-43.24,-22.47,-43.23769,-22.469312
S2WC_01899,651,1510.58,725.97,NDWI_MNDWI_AWEI,2.975,0.1193,0.0813,0.3478,0.2106,false,-43.17,-22.45,-43.171377,-22.451108
S2WC_03632,640,2190.87,904.47,NDWI_MNDWI_AWEI,2.663,0.1039,0.0573,0.366,0.1944,false,-43.15,-22.52,-43.15206,-22.519137
S2WC_01901,638,1508.61,1218.24,NDWI_MNDWI_AWEI,2.632,0.1225,0.0594,0.3655,0.176,false,-43.12,-22.45,-43.118102,-22.450911
S2WC_00600,618,765.57,1569.12,NDWI_MNDWI_AWEI,2.956,0.1284,0.0817,0.3381,0.2143,false,-43.08,-22.38,-43.080128,-22.376607
S2WC_03668,606,2203.35,1050.53,NDWI_MNDWI_AWEI,2.508,0.0876,0.0651,0.261,0.2299,false,-43.14,-22.52,-43.136253,-22.520385
S2WC_04238,586,2470.84,1147.89,NDWI_MNDWI_AWEI,2.92,0.1141,0.0559,0.4245,0.2321,false,-43.13,-22.55,-43.125715,-22.547134
S2WC_01684,577,1436.43,420.12,NDWI_MNDWI_AWEI,2.497,0.1215,0.0664,0.3261,0.1739,false,-43.2,-22.44,-43.204478,-22.443693
S2WC_03913,550,2293.46,971.84,NDWI_MNDWI_AWEI,2.413,0.1032,0.0557,0.3095,0.1679,false,-43.14,-22.53,-43.144769,-22.529396
S2WC_04155,544,2416.34,1019.26,NDWI_MNDWI_AWEI,2.325,0.1034,0.0429,0.3531,0.1663,false,-43.14,-22.54,-43.139637,-22.541684
S2WC_02059,529,1571.13,1307.92,NDWI_MNDWI_AWEI,2.784,0.075,0.0872,0.2258,0.2846,false,-43.11,-22.46,-43.108396,-22.457163
S2WC_00990,518,1082.52,621.69,NDWI_MNDWI_AWEI,2.892,0.1071,0.055,0.2792,0.1438,false,-43.18,-22.41,-43.182664,-22.408302
S2WC_01399,514,1287.25,960.85,NDWI_MNDWI_AWEI,2.982,0.1233,0.1044,0.2603,0.2133,false,-43.15,-22.43,-43.145958,-22.428775
S2WC_01129,508,1123.67,982.47,NDWI_MNDWI_AWEI,2.827,0.1135,0.1029,0.2741,0.2464,false,-43.14,-22.41,-43.143618,-22.412417
S2WC_02043,505,1574.94,729.82,NDWI_MNDWI_AWEI,2.996,0.1268,0.0822,0.3645,0.1823,false,-43.17,-22.46,-43.170961,-22.457544
S2WC_00723,503,877.82,1015.34,NDWI_MNDWI_AWEI,2.984,0.1205,0.0824,0.2873,0.1865,false,-43.14,-22.39,-43.140061,-22.387832
S2WC_02894,501,1970.24,1664.57,NDWI_MNDWI_AWEI,2.84,0.1005,0.0821,0.2402,0.2034,false,-43.07,-22.5,-43.069798,-22.497074
S2WC_02006,484,1557.26,1509.56,NDWI_MNDWI_AWEI,2.556,0.0967,0.065,0.2545,0.1865,false,-43.09,-22.46,-43.086574,-22.455776
S2WC_00938,476,1031.73,1421.86,NDWI_MNDWI_AWEI,2.971,0.1245,0.1227,0.2753,0.2674,false,-43.1,-22.4,-43.096065,-22.403223
S2WC_03880,460,2281.51,1013.02,NDWI_MNDWI_AWEI,2.841,0.0969,0.0908,0.329,0.3003,false,-43.14,-22.53,-43.140312,-22.528201
S2WC_01933,449,1540.15,1038.3,NDWI_MNDWI_AWEI,2.704,0.1315,0.1,0.3251,0.2322,false,-43.14,-22.45,-43.137576,-22.454065
S2WC_02621,444,1856.29,1130.52,NDWI_MNDWI_AWEI,2.784,0.0964,0.0468,0.3456,0.1549,false,-43.13,-22.49,-43.127595,-22.485679
S2WC_01577,441,1385.53,1308.18,NDWI_MNDWI_AWEI,3.0,0.1361,0.0655,0.3875,0.1849,false,-43.11,-22.44,-43.108368,-22.438603
S2WC_03018,425,2013.74,1830.09,NDWI_MNDWI_AWEI,2.958,0.1197,0.0714,0.296,0.2404,false,-43.05,-22.5,-43.051884,-22.501424
S2WC_01208,421,1160.18,1430.09,NDWI_MNDWI_AWEI,2.988,0.129,0.0765,0.3332,0.2082,false,-43.1,-22.42,-43.095175,-22.416068
S2WC_01400,404,1287.0,34.2,NDWI_MNDWI_AWEI,2.943,0.1245,0.0816,0.3219,0.1814,false,-43.25,-22.43,-43.246245,-22.42875
S2WC_00728,393,879.87,1122.3,NDWI_MNDWI_AWEI,3.0,0.1227,0.1051,0.2902,0.2434,false,-43.13,-22.39,-43.128485,-22.388037
S2WC_01611,392,1404.71,1536.09,NDWI_MNDWI_AWEI,2.74,0.1056,0.1009,0.2643,0.246,false,-43.08,-22.44,-43.083703,-22.440521
S2WC_00872,388,966.78,908.17,NDWI_MNDWI_AWEI,2.99,0.1278,0.0699,0.3509,0.1725,false,-43.15,-22.4,-43.151659,-22.396728
S2WC_04167,378,2412.08,928.07,NDWI_MNDWI_AWEI,2.944,0.1215,0.0618,0.4728,0.2685,false,-43.15,-22.54,-43.149506,-22.541258
S2WC_03949,377,2310.01,1001.42,NDWI_MNDWI_AWEI,2.316,0.0978,0.0442,0.341,0.1594,false,-43.14,-22.53,-43.141567,-22.531051
S2WC_00250,373,296.83,1474.0,NDWI_MNDWI_AWEI,3.0,0.1041,0.0663,0.3075,0.2152,false,-43.09,-22.33,-43.090422,-22.329733
S2WC_01181,368,1138.87,133.3,NDWI_MNDWI_AWEI,2.997,0.0971,0.0858,0.2573,0.2344,false,-43.24,-22.41,-43.23552,-22.413937
S2WC_00726,366,885.41,1089.54,NDWI_MNDWI_AWEI,2.751,0.1134,0.1168,0.237,0.2669,false,-43.13,-22.39,-43.13203,-22.388591
S2WC_01064,351,1100.27,1032.49,NDWI_MNDWI_AWEI,2.766,0.1097,0.1107,0.222,0.2207,false,-43.14,-22.41,-43.138205,-22.410077
S2WC_02328,347,1717.22,1608.06,NDWI_MNDWI_AWEI,3.0,0.1277,0.0721,0.3273,0.1866,false,-43.08,-22.47,-43.075913,-22.471772
S2WC_00614,340,791.66,1135.4,NDWI_MNDWI_AWEI,3.0,0.131,0.1177,0.2911,0.2638,false,-43.13,-22.38,-43.127067,-22.379216
S2WC_02054,340,1565.93,419.66,NDWI_MNDWI_AWEI,2.8,0.1167,0.0523,0.3993,0.1913,false,-43.2,-22.46,-43.204528,-22.456643
S2WC_00504,337,592.19,918.76,NDWI_MNDWI_AWEI,2.825,0.1137,0.101,0.4378,0.417,false,-43.15,-22.36,-43.150513,-22.359269
S2WC_01909,333,1516.49,386.59,NDWI_MNDWI_AWEI,2.715,0.107,0.0617,0.2959,0.1836,false,-43.21,-22.45,-43.208107,-22.451699
S2WC_02339,327,1718.43,1119.2,NDWI_MNDWI_AWEI,2.899,0.0807,0.0891,0.2433,0.2885,false,-43.13,-22.47,-43.12882,-22.471893
S2WC_02164,325,1635.34,590.21,NDWI_MNDWI_AWEI,2.991,0.1177,0.0775,0.3108,0.1899,false,-43.19,-22.46,-43.186071,-22.463584
S2WC_00831,314,932.81,905.07,NDWI_MNDWI_AWEI,2.984,0.1335,0.0787,0.3533,0.2127,false,-43.15,-22.39,-43.151995,-22.393331
S2WC_00618,305,799.47,1560.3,NDWI_MNDWI_AWEI,2.974,0.1293,0.0674,0.3305,0.1535,false,-43.08,-22.38,-43.081082,-22.379997
S2WC_00903,303,1012.04,838.96,NDWI_MNDWI_AWEI,3.0,0.1388,0.0771,0.3492,0.1952,false,-43.16,-22.4,-43.15915,-22.401254
S2WC_04200,303,2438.14,784.14,NDWI_MNDWI_AWEI,2.842,0.0956,0.0524,0.3463,0.1808,false,-43.17,-22.54,-43.165082,-22.543864
S2WC_02323,299,1715.34,1573.88,NDWI_MNDWI_AWEI,2.933,0.1164,0.0853,0.3523,0.2646,false,-43.08,-22.47,-43.079612,-22.471584
S2WC_02527,299,1814.27,591.48,NDWI_MNDWI_AWEI,2.538,0.1038,0.0716,0.2976,0.2159,false,-43.19,-22.48,-43.185932,-22.481477
S2WC_01246,297,1180.24,1500.52,NDWI_MNDWI_AWEI,2.936,0.1329,0.0842,0.3516,0.238,false,-43.09,-22.42,-43.087552,-22.418074
S2WC_02690,291,1880.06,1002.01,NDWI_MNDWI_AWEI,2.811,0.1063,0.0747,0.3035,0.2215,false,-43.14,-22.49,-43.141503,-22.488056
S2WC_02672,289,1874.13,1271.25,NDWI_MNDWI_AWEI,2.993,0.1158,0.0661,0.3475,0.1809,false,-43.11,-22.49,-43.112364,-22.487463
S2WC_04016,289,2351.92,178.3,NDWI_MNDWI_AWEI,2.827,0.0875,0.044,0.3997,0.2007,false,-43.23,-22.54,-43.23065,-22.535242
S2WC_02614,286,1852.68,1010.74,NDWI_MNDWI_AWEI,2.72,0.0926,0.1053,0.2251,0.2701,false,-43.14,-22.49,-43.140558,-22.485318
S2WC_01893,285,1506.69,7.46,NDWI_MNDWI_AWEI,2.881,0.1243,0.0829,0.3038,0.1671,false,-43.25,-22.45,-43.249138,-22.450719
S2WC_02272,281,1689.07,1121.86,NDWI_MNDWI_AWEI,2.836,0.1249,0.0796,0.3573,0.2156,false,-43.13,-22.47,-43.128532,-22.468957
S2WC_04314,276,2494.09,526.37,NDWI_MNDWI_AWEI,2.942,0.1233,0.064,0.4543,0.2772,false,-43.19,-22.55,-43.192979,-22.549459
S2WC_00498,275,590.18,1460.84,NDWI_MNDWI_AWEI,3.0,0.1343,0.0766,0.3782,0.1771,false,-43.09,-22.36,-43.091847,-22.359068
S2WC_02581,274,1836.62,662.33,NDWI_MNDWI_AWEI,2.807,0.1178,0.0718,0.358,0.1778,false,-43.18,-22.48,-43.178265,-22.483712
S2WC_03700,267,2210.21,1231.51,NDWI_MNDWI_AWEI,2.951,0.1134,0.0621,0.3168,0.1733,false,-43.12,-22.52,-43.116666,-22.521071
S2WC_00843,263,947.25,1109.73,NDWI_MNDWI_AWEI,2.992,0.1377,0.1007,0.314,0.2159,false,-43.13,-22.39,-43.129845,-22.394775
S2WC_02786,258,1921.78,1807.21,NDWI_MNDWI_AWEI,2.961,0.1025,0.1028,0.2116,0.2122,false,-43.05,-22.49,-43.05436,-22.492228
S2WC_00063,255,71.15,1818.4,NDWI_MNDWI_AWEI,2.569,0.131,0.0692,0.353,0.2521,false,-43.05,-22.31,-43.053149,-22.307165
S2WC_00869,255,965.74,805.73,NDWI_MNDWI_AWEI,2.91,0.1317,0.0967,0.3263,0.2602,false,-43.16,-22.4,-43.162745,-22.396624
S2WC_03796,255,2253.91,1489.56,NDWI_MNDWI_AWEI,2.886,0.0948,0.0433,0.3767,0.1868,false,-43.09,-22.53,-43.088738,-22.525441
S2WC_02135,250,1616.36,771.97,NDWI_MNDWI_AWEI,2.92,0.1226,0.1032,0.32,0.2296,false,-43.17,-22.46,-43.1664,-22.461686
S2WC_00435,247,495.11,906.5,NDWI_MNDWI_AWEI,2.992,0.1304,0.0975,0.3267,0.2437,false,-43.15,-22.35,-43.15184,-22.349561
S2WC_01161,246,1128.81,646.32,NDWI_MNDWI_AWEI,2.984,0.1288,0.0766,0.3277,0.1825,false,-43.18,-22.41,-43.179998,-22.412931
S2WC_02290,245,1696.42,603.58,NDWI_MNDWI_AWEI,2.869,0.108,0.0775,0.3164,0.2484,false,-43.18,-22.47,-43.184624,-22.469692
S2WC_03717,245,2223.14,939.66,NDWI_MNDWI_AWEI,2.796,0.1067,0.0696,0.3224,0.1903,false,-43.15,-22.52,-43.148251,-22.522364
S2WC_02167,242,1638.46,963.47,NDWI_MNDWI_AWEI,2.678,0.0994,0.0746,0.278,0.1945,false,-43.15,-22.46,-43.145675,-22.463896
S2WC_03958,240,2307.45,1063.8,NDWI_MNDWI_AWEI,2.854,0.1195,0.0818,0.3629,0.164,false,-43.13,-22.53,-43.134816,-22.530795
S2WC_01431,238,1304.05,985.26,NDWI_MNDWI_AWEI,2.929,0.1151,0.1025,0.2917,0.2504,false,-43.14,-22.43,-43.143316,-22.430455
S2WC_00004,237,12.27,277.76,NDWI_MNDWI_AWEI,2.831,0.1304,0.0764,0.3407,0.231,false,-43.22,-22.3,-43.219885,-22.301277
S2WC_02031,237,1557.72,995.0,NDWI_MNDWI_AWEI,2.671,0.1068,0.1067,0.2261,0.2385,false,-43.14,-22.46,-43.142262,-22.455822
S2WC_02243,237,1681.27,752.78,NDWI_MNDWI_AWEI,2.629,0.1043,0.0977,0.2869,0.2847,false,-43.17,-22.47,-43.168477,-22.468177
S2WC_01674,236,1429.35,1015.64,NDWI_MNDWI_AWEI,2.725,0.1089,0.1155,0.2096,0.2292,false,-43.14,-22.44,-43.140029,-22.442985
S2WC_03348,233,2102.95,1149.13,NDWI_MNDWI_AWEI,2.215,0.0801,0.0598,0.2718,0.2559,false,-43.13,-22.51,-43.125581,-22.510345
S2WC_01884,227,1501.78,40.59,NDWI_MNDWI_AWEI,2.753,0.1145,0.051,0.3142,0.1356,false,-43.25,-22.45,-43.245553,-22.450228
S2WC_00703,226,854.02,899.42,NDWI_MNDWI_AWEI,3.0,0.1341,0.0715,0.3074,0.1608,false,-43.15,-22.39,-43.152606,-22.385452
S2WC_01025,223,1082.48,769.29,NDWI_MNDWI_AWEI,3.0,0.1382,0.1031,0.282,0.2247,false,-43.17,-22.41,-43.166689,-22.408298
S2WC_01540,220,1356.68,1150.65,NDWI_MNDWI_AWEI,2.986,0.1106,0.1084,0.3368,0.3036,false,-43.13,-22.44,-43.125417,-22.435718
S2WC_02655,219,1863.38,1312.49,NDWI_MNDWI_AWEI,2.968,0.1206,0.0819,0.2559,0.1638,false,-43.11,-22.49,-43.107902,-22.486388
S2WC_02400,215,1744.37,382.59,NDWI_MNDWI_AWEI,2.977,0.1186,0.0579,0.3304,0.1547,false,-43.21,-22.47,-43.20854,-22.474487
S2WC_01270,212,1197.46,1532.19,NDWI_MNDWI_AWEI,3.0,0.1322,0.0874,0.3444,0.2092,false,-43.08,-22.42,-43.084125,-22.419796
S2WC_01243,211,1176.12,1118.5,NDWI_MNDWI_AWEI,2.962,0.1256,0.1054,0.2708,0.2347,false,-43.13,-22.42,-43.128896,-22.417662
S2WC_02783,210,1925.04,1711.7,NDWI_MNDWI_AWEI,2.995,0.1084,0.1126,0.218,0.2117,false,-43.06,-22.49,-43.064696,-22.492554
S2WC_00236,207,250.92,1497.21,NDWI_MNDWI_AWEI,2.928,0.1248,0.0725,0.3516,0.1589,false,-43.09,-22.33,-43.08791,-22.325142
S2WC_04007,206,2341.65,1058.81,NDWI_MNDWI_AWEI,2.835,0.1039,0.0826,0.2719,0.1764,false,-43.14,-22.53,-43.135356,-22.534215
S2WC_00343,202,390.81,1601.33,NDWI_MNDWI_AWEI,2.98,0.1297,0.0983,0.3417,0.2568,false,-43.08,-22.34,-43.076642,-22.339131
S2WC_02813,202,1937.95,1040.43,NDWI_MNDWI_AWEI,2.624,0.1019,0.0433,0.3357,0.1576,false,-43.14,-22.49,-43.137345,-22.493845
S2WC_03069,202,2025.5,968.93,NDWI_MNDWI_AWEI,2.168,0.0667,0.0397,0.3343,0.2309,false,-43.15,-22.5,-43.145083,-22.5026
S2WC_00598,198,747.81,871.32,NDWI_MNDWI_AWEI,2.995,0.1237,0.1036,0.2663,0.2157,false,-43.16,-22.37,-43.155647,-22.374831
S2WC_01562,198,1371.95,978.14,NDWI_MNDWI_AWEI,2.657,0.118,0.1201,0.2419,0.266,false,-43.14,-22.44,-43.144087,-22.437245
S2WC_03035,198,2013.43,1189.75,NDWI_MNDWI_AWEI,2.707,0.1065,0.0418,0.3538,0.1608,false,-43.12,-22.5,-43.121185,-22.501393
S2WC_03986,196,2320.63,1027.38,NDWI_MNDWI_AWEI,2.75,0.1201,0.0636,0.3305,0.1515,false,-43.14,-22.53,-43.138758,-22.532113
S2WC_01118,195,1114.52,1307.69,NDWI_MNDWI_AWEI,3.0,0.1348,0.0833,0.3303,0.195,false,-43.11,-22.41,-43.108421,-22.411502
S2WC_01312,195,1230.62,94.96,NDWI_MNDWI_AWEI,2.974,0.121,0.0814,0.331,0.186,false,-43.24,-22.42,-43.239668,-22.423112
S2WC_01842,195,1472.15,922.24,NDWI_MNDWI_AWEI,2.764,0.1288,0.065,0.3211,0.1621,false,-43.15,-22.45,-43.150137,-22.447265
S2WC_01332,194,1241.15,1541.39,NDWI_MNDWI_AWEI,3.0,0.1243,0.1126,0.2811,0.2773,false,-43.08,-22.42,-43.083129,-22.424165
S2WC_02793,194,1921.59,1478.56,NDWI_MNDWI_AWEI,2.964,0.1138,0.0938,0.2818,0.2022,false,-43.09,-22.49,-43.089928,-22.492209
S2WC_00905,193,1003.01,1075.88,NDWI_MNDWI_AWEI,2.751,0.1202,0.1249,0.261,0.2698,false,-43.13,-22.4,-43.133509,-22.400351
S2WC_02207,190,1660.28,388.15,NDWI_MNDWI_AWEI,2.932,0.121,0.0622,0.3336,0.1518,false,-43.21,-22.47,-43.207938,-22.466078
S2WC_02986,187,1995.81,1508.61,NDWI_MNDWI_AWEI,2.727,0.1079,0.0471,0.2904,0.1276,false,-43.09,-22.5,-43.086676,-22.499631
S2WC_01023,184,1077.98,665.82,NDWI_MNDWI_AWEI,2.973,0.1303,0.0784,0.3635,0.2041,false,-43.18,-22.41,-43.177888,-22.407848
S2WC_00056,183,69.45,267.74,NDWI_MNDWI_AWEI,2.863,0.1243,0.1055,0.3329,0.2756,false,-43.22,-22.31,-43.22097,-22.306995
S2WC_03542,181,2155.62,1557.05,NDWI_MNDWI_AWEI,2.895,0.0965,0.0529,0.2699,0.1597,false,-43.08,-22.52,-43.081434,-22.515612
S2WC_03390,178,2109.51,1256.57,NDWI_MNDWI_AWEI,2.567,0.0891,0.0421,0.3575,0.1636,false,-43.11,-22.51,-43.113954,-22.511001
S2WC_00883,177,978.58,1837.25,NDWI_MNDWI_AWEI,3.0,0.1372,0.0744,0.3565,0.1824,false,-43.05,-22.4,-43.051109,-22.397908
S2WC_01357,177,1250.9,1509.74,NDWI_MNDWI_AWEI,3.0,0.1393,0.0705,0.3597,0.1754,false,-43.09,-22.43,-43.086554,-22.42514
S2WC_02116,177,1594.33,718.21,NDWI_MNDWI_AWEI,2.972,0.1329,0.084,0.3636,0.1817,false,-43.17,-22.46,-43.172217,-22.459483
S2WC_02405,176,1746.82,134.47,NDWI_MNDWI_AWEI,2.795,0.1002,0.0475,0.3537,0.1708,false,-43.24,-22.47,-43.235393,-22.474732
S2WC_00743,175,888.86,1465.34,NDWI_MNDWI_AWEI,2.989,0.1305,0.0695,0.282,0.1407,false,-43.09,-22.39,-43.091359,-22.388936
